player_id,aces_per_svpt,df_rate,first_serve_in_pct,first_serve_won_pct,second_serve_won_pct,bp_faced_per_match,bp_saved_pct,return_points_won_pct,bp_converted_pct,win_rate,avg_rank,matches_played,rank_band,aces_per_svpt_zscore,df_rate_zscore,first_serve_in_pct_zscore,first_serve_won_pct_zscore,second_serve_won_pct_zscore,bp_faced_per_match_zscore,bp_saved_pct_zscore,return_points_won_pct_zscore,bp_converted_pct_zscore
106234,0.07515339634620159,0.05513460624033599,0.5909516577049397,0.7308467848253136,0.5065108663806723,6.640350877192983,0.5850992102934124,0.35916204116923406,0.42964898457840206,0.5087719298245614,50.06140350877193,114,high,-0.4475794455501291,1.2130649408770817,-0.7785403367803896,-0.022665297461517454,0.062436126682432,0.16343243322892795,-0.15096882466114572,0.451241736236178,0.8849436160625588
106296,0.06771184878176212,0.02568777969778723,0.6252971725712132,0.7028644038369363,0.5107230955626838,6.483870967741935,0.5620986828613947,0.3352921691177475,0.38960330353252315,0.3548387096774194,88.75806451612904,62,mid,-0.4219602083670847,-0.6972637314126547,0.27107805430529075,-0.33130222903954654,0.283373251698584,-0.40898909279112716,-0.5309182539369429,-0.7558264980319391,-0.4282445006776535
106298,0.08780102549335267,0.04628408990838538,0.5649737194159561,0.7300398402005508,0.49653428206849454,6.9625,0.6064537979011664,0.3333868417722802,0.4004712920708086,0.475,53.1125,80,high,-0.1605432009148183,0.5838509437045145,-1.7072472649329924,-0.04423173509915569,-0.31667908054818134,0.5053970773714477,0.39782342559966266,-0.7669262112296108,-0.025871893620926085
106329,0.0871721463058147,0.02467612252273334,0.6604178323167685,0.7366021548247284,0.5295934027887684,6.552238805970149,0.675216600895334,0.3139210129344081,0.38338839809428044,0.34328358208955223,89.55223880597015,67,mid,0.15783212978364106,-0.7662018417386954,1.4158080834537965,0.5897811386114563,1.1087026512623641,-0.32420109928945817,2.141210479583934,-1.9617397500176437,-0.6476201952237018
106331,0.10156412118503336,0.022507483152632266,0.6123807261889384,0.7443651222314125,0.49747451210545146,7.130952380952381,0.637676254001645,0.3372954861806292,0.3521539428708546,0.4166666666666667,92.83333333333333,84,mid,0.5866208857374089,-0.9139810537483953,-0.14992326374505732,0.8017199890849491,-0.2960791811008884,0.39350424442977067,1.254413397879598,-0.6427850428419076,-1.750143858133035
106378,0.09383971739304213,0.030985074438994377,0.6027809846175977,0.7353133985575134,0.5080788170927327,5.760869565217392,0.5868152185116471,0.35561263816377503,0.4039924822062958,0.4782608695652174,93.54347826086956,92,mid,0.3564830818398314,-0.33628622015303306,-0.4628192209506924,0.5545964589000795,0.167720616278457,-1.3056364025147562,0.052948265638818784,0.39079948228228323,0.07966927160310597
106401,0.2066829495329045,0.04077605086811321,0.6687647028245713,0.7923247242134642,0.5265441883844291,4.293103448275862,0.6830937950937951,0.32876270623924775,0.404385050014135,0.6896551724137931,45.73275862068966,116,high,2.53746609666327,0.19226528574681936,2.003262949506509,1.620396822562816,0.8237124097587124,-2.3281951234443468,2.367397237648025,-0.98546860170064,0.09630059945750681
106415,0.026999164894344223,0.018592951730999317,0.6554656478808002,0.6459245756566532,0.5534578451560854,6.927777777777778,0.5283523904762776,0.3621627997000107,0.4435345672528428,0.5055555555555555,75.56666666666666,180,mid,-1.6349376643541866,-1.1807318915555898,1.2543955623108176,-1.8858317147999397,2.152460214611208,0.1415324492097888,-1.3280902590388486,0.760406373525327,1.4754382751839437
106421,0.11642506667650282,0.0484542148551505,0.6237003732713563,0.7680436689054404,0.5281150088318916,5.157517899761337,0.6250808755571023,0.39598819499829363,0.44536884926236214,0.7326968973747017,10.486873508353222,419,top,0.6779191232878335,1.2565178847663587,-0.2560754900823285,0.7686856261923577,0.10594819912309617,-0.6752112383235381,0.5881200740338991,1.2609213241213442,0.7285370299165032
106423,0.13939652077596085,0.03176544803745646,0.6322796835763088,0.7706041441335901,0.5090666936575631,5.5625,0.639466931320864,0.33350527247751666,0.33958460018242625,0.4791666666666667,116.59375,96,low,0.9769905989796456,-0.5780722381690008,0.5010691651069309,1.178854375592341,0.3932973702292748,-1.0670342504530088,1.057084754832868,-0.23014303189907573,-1.3719113222682366
106426,0.05883877187025731,0.039266901506025485,0.6163100064938148,0.701347916647738,0.49228711019504073,7.337349397590361,0.555278908648231,0.3407318934055714,0.42532039516378706,0.3855421686746988,52.024096385542165,83,high,-0.8178376566129676,0.08497460723333614,0.1280163708674004,-0.811053349639917,-0.4780737417433,0.9033036112682191,-0.9173217387943534,-0.41978994530361174,0.7498216775179991
